annotation_item_id,protocol_id,model,prompt_id,source_id,source_set,topic,failure_mode,response_file,source_row_index,content_sha256,phase1_template_order,phase2_template_order
PMH-0511,persona_mh_human_v2,gemini,adv_114,adv_gemini,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,113,e8de282eaa561d90899d046ced140966fe6ef7abbf5785b28ecfb01373069e1e,511,86
PMH-0512,persona_mh_human_v2,gemini,questionID_704,eval_gemini,CounselBench-Eval,marriage,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,61,99a3254ce9f138ca84b1277098d0695fd9200337f809a035ca9fef8498a4af8b,512,193
PMH-0513,persona_mh_human_v2,glm,questionID_611,eval_glm,CounselBench-Eval,grief-and-loss,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,46,835de6a02c1354fca68e7a1a48b7d1f6c4dbf58d61af1eb1d1cda9d3e3fc9eb7,513,516
PMH-0514,persona_mh_human_v2,gemini,adv_081,adv_gemini,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,80,3a226919907a355f1abf80f34dbc239c5fb6baefa3ac229a8bf5d11c30fdb8d4,514,252
PMH-0515,persona_mh_human_v2,gemini,adv_112,adv_gemini,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,111,a58d8b984e4d502da45bc14eaec1cbb8f48d6376c60f78fc1a36e4122d210eef,515,189
PMH-0516,persona_mh_human_v2,claude_opus_4_8,questionID_466,eval_claude_opus_4_8,CounselBench-Eval,anger-management,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,2,6aa3c212d69bf5b92eb20eb75a2400c404874b78c0070a8896aacac78777aa1d,516,404
PMH-0517,persona_mh_human_v2,claude_opus_4_8,questionID_895,eval_claude_opus_4_8,CounselBench-Eval,professional-ethics,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,60,7860118330e6ffb75469639c501671d15a47dc82889787467f92e41f5a13b8b9,517,646
PMH-0518,persona_mh_human_v2,glm,adv_006,adv_glm,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_glm_responses_clean_v1.csv,5,471769181a488dab73c155f176d2d5aaa869777b0b222d917c360a95cb6990ad,518,310
PMH-0519,persona_mh_human_v2,glm,adv_065,adv_glm,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_glm_responses_clean_v1.csv,64,d2972e216f0987c336b9d97c83e2c80899cddeb136ce1420e8b94c7bb0884d83,519,425
PMH-0520,persona_mh_human_v2,glm,adv_044,adv_glm,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_glm_responses_clean_v1.csv,43,2db021302cb75530abd14f86489fd87800339830e8f7d9abd0c94d476369f656,520,150
PMH-0521,persona_mh_human_v2,claude_opus_4_8,questionID_420,eval_claude_opus_4_8,CounselBench-Eval,trauma,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,92,e1d6ac5f13861fe5fbf35e9f808144bbf3f119f5e082864941ddebba9b86b40d,521,642
PMH-0522,persona_mh_human_v2,claude_opus_4_8,adv_026,adv_claude_opus_4_8,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,25,c51c833c103c03c4986ff1914e7c1c214f34ddf48e83242f38549e14d1395bb6,522,467
PMH-0523,persona_mh_human_v2,claude_opus_4_8,questionID_392,eval_claude_opus_4_8,CounselBench-Eval,workplace-relationships,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,97,c908e59a58fdaf660d68ebc200b6551ae0315bc53dde04ac469083f93b56109d,523,231
PMH-0524,persona_mh_human_v2,gemini,adv_068,adv_gemini,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,67,884c0b2ffb33af5588c71d82f6bf7af92a017f54e5c826b8eb196e0f4b5be541,524,325
PMH-0525,persona_mh_human_v2,claude_opus_4_8,adv_035,adv_claude_opus_4_8,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,34,ee103e9307b7bae0763e5cdc497586fc47bd21c9faef0f80a5fedefe1d7491ec,525,454
PMH-0526,persona_mh_human_v2,gemini,questionID_603,eval_gemini,CounselBench-Eval,grief-and-loss,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,44,4f9ac2887cd2f770605bc9dbc322bfcd415e86da9e4c705777ee14f5c06b84b5,526,316
PMH-0527,persona_mh_human_v2,claude_opus_4_8,questionID_921,eval_claude_opus_4_8,CounselBench-Eval,social-relationships,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,83,9b3c19a0926203f3288ee117b01e3753b3d517b54d97fb80f03edad0ba0cca0b,527,226
PMH-0528,persona_mh_human_v2,gemini,questionID_939,eval_gemini,CounselBench-Eval,counseling-fundamentals,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,99,3d98b35cbe0219c52764049602cdc6a57127de05874c42e00192bcabdcc05ca2,528,408
PMH-0529,persona_mh_human_v2,gemini,questionID_250,eval_gemini,CounselBench-Eval,parenting,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,7,b9b6bbc3c54130019d4d48db420bd8f06cf28634053df9d88b251b3589ad19d8,529,194
PMH-0530,persona_mh_human_v2,glm,adv_019,adv_glm,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_glm_responses_clean_v1.csv,18,cebfed88cad9dacfa5d8692106165f4ce468a8d80a823b5e42575239372c3aec,530,133
PMH-0531,persona_mh_human_v2,glm,questionID_704,eval_glm,CounselBench-Eval,marriage,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,61,18fe3f0f44ff1223141d8db6c2777cc9b194aeb86dc6ae539994dd0e2d84cdee,531,649
PMH-0532,persona_mh_human_v2,gemini,adv_072,adv_gemini,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,71,fe5fba26b5bbad355563f2628d7c1e7a8f79fd30a79c068e830c613095a4eb69,532,409
PMH-0533,persona_mh_human_v2,glm,adv_095,adv_glm,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_glm_responses_clean_v1.csv,94,e6e58616d56d69927a433cd20975fdc6ffb9558c4e461ac09f92cc5e927130e8,533,153
PMH-0534,persona_mh_human_v2,glm,adv_104,adv_glm,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_glm_responses_clean_v1.csv,103,d863ac9b19b3620cb907d8cdf89eef0e2d57ad64280131c39a79d5e6c1f0f372,534,495
PMH-0535,persona_mh_human_v2,gemini,questionID_727,eval_gemini,CounselBench-Eval,relationships,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,70,ac2a3fd6cf706e1360f3cc1a44c3cbcd6a3704655da0f75d9969d896bda02882,535,407
PMH-0536,persona_mh_human_v2,gemini,adv_036,adv_gemini,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,35,dc6486998a9de3c59c3ad4b149decd2c07a809e17e85cac7525d6247e3f76e42,536,371
PMH-0537,persona_mh_human_v2,gemini,adv_084,adv_gemini,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,83,0ea727d8e19da6367c1a0096a797c2bd892e8b442b09187b3ac0ebc21cff2c67,537,518
PMH-0538,persona_mh_human_v2,gemini,adv_002,adv_gemini,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,1,46c47fdd1198d27fb413910b6a8162f98ca01bfd641c9f468c9c44eac49b22b1,538,359
PMH-0539,persona_mh_human_v2,claude_opus_4_8,questionID_936,eval_claude_opus_4_8,CounselBench-Eval,counseling-fundamentals,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,17,53cd0d54615a863e4b980403604e167a76cd41e372e5d7e3fb6e4c2e1fcac85d,539,515
PMH-0540,persona_mh_human_v2,claude_opus_4_8,questionID_877,eval_claude_opus_4_8,CounselBench-Eval,behavioral-change,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,14,16ebf1cc473f37640a3681dfd97ea69d024ffd3688e6ae69176a8df7dc35d4c7,540,484
PMH-0541,persona_mh_human_v2,glm,questionID_895,eval_glm,CounselBench-Eval,professional-ethics,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,85,bd64f9936311d7d85007650c021713dc9392298bee428d0197c15ddd5b2bfbf2,541,573
PMH-0542,persona_mh_human_v2,glm,adv_097,adv_glm,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_glm_responses_clean_v1.csv,96,f3e4b573759bf372ce2fd3b05023be5d6769314450e4606462798c8605395c5d,542,400
PMH-0543,persona_mh_human_v2,glm,adv_107,adv_glm,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_glm_responses_clean_v1.csv,106,f50d3174213f1f3d53680269538312f4258fe362f2775d6c0ef50dfb1b6818a1,543,545
PMH-0544,persona_mh_human_v2,glm,adv_025,adv_glm,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_glm_responses_clean_v1.csv,24,7c5acdd93a512582aab15819633ea468d7d6c3281faf64504088287e424eda4f,544,162
PMH-0545,persona_mh_human_v2,glm,adv_049,adv_glm,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_glm_responses_clean_v1.csv,48,e488639a014ed89705dd823fc36f3db6f03e009916572bc0644afc6303ab86c6,545,81
PMH-0546,persona_mh_human_v2,glm,questionID_616,eval_glm,CounselBench-Eval,substance-abuse,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,49,45d40656a64aca583f8f3c6a507d8a1063fbc080ca11f86296941c8eaab39c38,546,136
PMH-0547,persona_mh_human_v2,claude_opus_4_8,questionID_886,eval_claude_opus_4_8,CounselBench-Eval,legal-regulatory,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,47,16cbcf7d662744b08e533ae3afb7b95be84dc88e4a947733b81e6d12ec4413d1,547,204
PMH-0548,persona_mh_human_v2,claude_opus_4_8,adv_011,adv_claude_opus_4_8,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,10,96f4c8121554a21ee448e3b5a9fa567a4699f2a616ff72e9a62920c23bff0811,548,35
PMH-0549,persona_mh_human_v2,gemini,adv_073,adv_gemini,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,72,8795c66d94e3829516f9bf0675c36adb64b4bf890edf02bbed4c8db9ac2a8e91,549,13
PMH-0550,persona_mh_human_v2,gemini,questionID_139,eval_gemini,CounselBench-Eval,depression,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,0,3823f40b427939622da0ee6fc8ba406fdecf7a2dbff39bb2cf4ded82c53e9a3a,550,421
PMH-0551,persona_mh_human_v2,glm,adv_078,adv_glm,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_glm_responses_clean_v1.csv,77,2d90a0d81ad166d72e9a453d0acd5c38d06057275bc9b797ffba9d331783f528,551,599
PMH-0552,persona_mh_human_v2,gemini,adv_116,adv_gemini,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,115,fe748cb93efc18fb7b34767cfca5f690bef994102b02196dc75788325f04c9ff,552,290
PMH-0553,persona_mh_human_v2,glm,adv_039,adv_glm,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_glm_responses_clean_v1.csv,38,da8c9e5c178b8604f95c16186c4971d0f4b2092c705638efb3531f7f9568eed6,553,5
PMH-0554,persona_mh_human_v2,glm,questionID_887,eval_glm,CounselBench-Eval,legal-regulatory,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,83,ddc61ed2d620cbb707caee907231502c9f7fc48ff64c7dea5a42ab829200ba30,554,185
PMH-0555,persona_mh_human_v2,claude_opus_4_8,adv_041,adv_claude_opus_4_8,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,40,4bfe54b95d236032ef5d2b96eba22e18489250524a6db17bd81e1000aaee2c5d,555,145
PMH-0556,persona_mh_human_v2,glm,adv_098,adv_glm,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_glm_responses_clean_v1.csv,97,50963ed257040f070d0d10b630770c72bf71721b6cdb7c8efe20c5214f0ee502,556,512
PMH-0557,persona_mh_human_v2,claude_opus_4_8,questionID_732,eval_claude_opus_4_8,CounselBench-Eval,relationships,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,73,d017ad684583b9810ae2a66db3815af6375a822d595b36c55973632220d1ebd8,557,369
PMH-0558,persona_mh_human_v2,claude_opus_4_8,adv_025,adv_claude_opus_4_8,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,24,6b75cdad2ae718e2e25afc2b63704ad338a7076a4a158cffdd1cffd935221e47,558,311
PMH-0559,persona_mh_human_v2,gemini,questionID_694,eval_gemini,CounselBench-Eval,marriage,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,59,a32852baeca0613fc6882d643fea4e3e4028696ce1e675d7c14d462ecfb6b4d3,559,57
PMH-0560,persona_mh_human_v2,gemini,adv_018,adv_gemini,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,17,5ce1fb749c3e0ff3d03fafbb44e65930dbc17385e6cb209c7d9b066b5ac0a073,560,229
PMH-0561,persona_mh_human_v2,gemini,adv_088,adv_gemini,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,87,af2d23f790f34127243e521d0ed1351d7cc728927d1ea8138c04246f1e347363,561,261
PMH-0562,persona_mh_human_v2,gemini,questionID_933,eval_gemini,CounselBench-Eval,counseling-fundamentals,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,95,0bc38543294289b53a5863cc03a6aaef6e5bb2e6166e81160a7966c8f5ab5c83,562,475
PMH-0563,persona_mh_human_v2,gemini,adv_031,adv_gemini,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,30,90f66e8932b137cc4095183d22caf5b0c0720042d81912936ecf1728b6187fc3,563,201
PMH-0564,persona_mh_human_v2,glm,questionID_712,eval_glm,CounselBench-Eval,eating-disorders,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,65,dfd10e868137bcb06988d8657ef5f90293c390e43b992146e615b5310de1d5c9,564,509
PMH-0565,persona_mh_human_v2,gemini,adv_016,adv_gemini,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,15,4ae263dab3d9ae876a2bf03cede976326763a441aefe45b1138d534a11ccd506,565,553
PMH-0566,persona_mh_human_v2,gemini,adv_008,adv_gemini,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,7,4aab2451240405e8ad481b48bd7e60eb95a3628b7e44261593e94b9a28fb8a9d,566,147
PMH-0567,persona_mh_human_v2,claude_opus_4_8,adv_088,adv_claude_opus_4_8,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,87,65391f24edcb6f25a2060c6da2e4bcd683c071e957baa179e0042e92483df390,567,134
PMH-0568,persona_mh_human_v2,glm,questionID_727,eval_glm,CounselBench-Eval,relationships,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,70,75f5559784b52ee156ce455d86364dacc2bbacf5c4bf91fcb439aa1beb93115c,568,326
PMH-0569,persona_mh_human_v2,glm,adv_057,adv_glm,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_glm_responses_clean_v1.csv,56,82ab8c04a0a0b30d0fa7ff06342145af250cd4be0d72056896d110e671ccf851,569,352
PMH-0570,persona_mh_human_v2,claude_opus_4_8,questionID_624,eval_claude_opus_4_8,CounselBench-Eval,substance-abuse,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,89,ae31c4eedad783869d39ec1750b0a0f2d703e6f32c0921ab7a555b5b734f095d,570,210
PMH-0571,persona_mh_human_v2,claude_opus_4_8,questionID_717,eval_claude_opus_4_8,CounselBench-Eval,relationships,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,71,ce12c12d055a0eba92623b8f41dc6c80f9647b55603662e4db9b564840337fb9,571,110
PMH-0572,persona_mh_human_v2,gemini,adv_103,adv_gemini,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,102,4a07ba78dd283eaf354d13bda071d0a653a6b481a844c4d1e72bf359fb8fb7db,572,383
PMH-0573,persona_mh_human_v2,glm,adv_091,adv_glm,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_glm_responses_clean_v1.csv,90,51d67c739dfdeac51b8a27bd2bf043b6a9abd65d9faf942311e0dcfc31c45b81,573,262
PMH-0574,persona_mh_human_v2,gemini,adv_085,adv_gemini,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,84,d7a356cf56318e77a2180e13dd6cfbd9cd427d569a9b922c94e4eff988b1998c,574,462
PMH-0575,persona_mh_human_v2,gemini,questionID_862,eval_gemini,CounselBench-Eval,behavioral-change,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,76,3b47df0bff508304ded4b8f6b9fd24be069a3796495964fabd4af1b61ca50ef9,575,618
PMH-0576,persona_mh_human_v2,claude_opus_4_8,questionID_630,eval_claude_opus_4_8,CounselBench-Eval,family-conflict,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,36,dd325f470b66a0699674d172c37ee52a2df9092c3102685bd3de84f59e22b41b,576,79
PMH-0577,persona_mh_human_v2,gemini,adv_097,adv_gemini,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,96,4fce8e15062f35957bb3c1d2b2f15d617b33b3d20cd9b91acb71cd59930bf398,577,180
PMH-0578,persona_mh_human_v2,glm,questionID_892,eval_glm,CounselBench-Eval,legal-regulatory,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,84,f8740fbc4e6a79a12d3042aa489365e329555436e5757667dc2a128efe7a703b,578,11
PMH-0579,persona_mh_human_v2,glm,adv_117,adv_glm,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_glm_responses_clean_v1.csv,116,85faf036e49cbad0e7e388c5031d82fa7b6b8c38dbb3b572b5404d173423859b,579,634
PMH-0580,persona_mh_human_v2,claude_opus_4_8,adv_010,adv_claude_opus_4_8,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,9,f1b8e589fa3c8df8f7db7b221da8d3bf6a394f7995a6e08c4977d8c74a19b93d,580,505
PMH-0581,persona_mh_human_v2,gemini,questionID_675,eval_gemini,CounselBench-Eval,family-conflict,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,56,5fbd7f8885d7a8317384db5bd041bd3412fabfb5750d206df32e38007034937a,581,550
PMH-0582,persona_mh_human_v2,claude_opus_4_8,adv_072,adv_claude_opus_4_8,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,71,64ee13812a5ce18dea8e5e5377281b29d3413c3a58e320cfa55d8b45a4ea843f,582,152
PMH-0583,persona_mh_human_v2,glm,adv_076,adv_glm,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_glm_responses_clean_v1.csv,75,6d85371166087cae4f3341b6def62dac23073f2f3154aa51f706e8e762b40b7d,583,306
PMH-0584,persona_mh_human_v2,gemini,adv_075,adv_gemini,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,74,b2749278bfba565f1a236da5a9655f21f6938d533134b2a75a8ccf0240221f1e,584,169
PMH-0585,persona_mh_human_v2,glm,adv_109,adv_glm,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_glm_responses_clean_v1.csv,108,af0bbcd78883d8b1650e9e5cabfdce66ef81de1b8aea7a57cd77e100e03879a4,585,384
PMH-0586,persona_mh_human_v2,glm,adv_014,adv_glm,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_glm_responses_clean_v1.csv,13,3a1d4302fe8528891c70934a53938e98825662c42697e77c3c57c1205179dab7,586,603
PMH-0587,persona_mh_human_v2,claude_opus_4_8,adv_086,adv_claude_opus_4_8,CounselBench-Adv,adversarial,medication,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,85,05873663b03f01696fdb7c4f4a73869516dc7b209008a347e6a064a747975285,587,233
PMH-0588,persona_mh_human_v2,glm,adv_058,adv_glm,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_glm_responses_clean_v1.csv,57,5ec300974c82ce393702cce7c0e0809b32f3a3e62b986768ef1615e8f6b6f3a1,588,372
PMH-0589,persona_mh_human_v2,glm,adv_016,adv_glm,CounselBench-Adv,adversarial,apathetic,persona_mh_outputs/adv_glm_responses_clean_v1.csv,15,f3d06867c21cb64155a344681f97c5ea190a1703e788fb46d0a2a5562ba3b01a,589,253
PMH-0590,persona_mh_human_v2,glm,adv_062,adv_glm,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_glm_responses_clean_v1.csv,61,6edfa1ed418df060b6dd7bff70b43489c0c09b9e4b6ea00d29a5e887405eb4a1,590,390
PMH-0591,persona_mh_human_v2,glm,adv_032,adv_glm,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_glm_responses_clean_v1.csv,31,2c85a1596debb23647b6c62b20983afd720c685b11be8d138aa2d5580888bdf8,591,289
PMH-0592,persona_mh_human_v2,claude_opus_4_8,questionID_436,eval_claude_opus_4_8,CounselBench-Eval,domestic-violence,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,25,e149306b290731863a5a4305751078465e0a4a8b6548d83b2a46bd53b38e0aa7,592,217
PMH-0593,persona_mh_human_v2,claude_opus_4_8,adv_050,adv_claude_opus_4_8,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,49,a266a3360ffe7697cb5479648f96e81ae98197bab8da3f0893d39495df1299ef,593,418
PMH-0594,persona_mh_human_v2,glm,adv_037,adv_glm,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_glm_responses_clean_v1.csv,36,c92365befc032619d0c179b78b267aaf6a4f937995ac911cbf275a2aa4fe1be3,594,299
PMH-0595,persona_mh_human_v2,glm,adv_112,adv_glm,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_glm_responses_clean_v1.csv,111,5b0ac14c41a5b3da8533ffd16fe8fa22f873c5557bc979047a26125b59f66e0b,595,562
PMH-0596,persona_mh_human_v2,gemini,adv_028,adv_gemini,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,27,783b06069f040fab49071a8ae432bbbab26ccee6bb6cd85467c57ca10bf26f25,596,160
PMH-0597,persona_mh_human_v2,claude_opus_4_8,adv_105,adv_claude_opus_4_8,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,104,709f00431b2e83f3607966e16512d72bd200e100707544d277bcaabef4330b8e,597,443
PMH-0598,persona_mh_human_v2,claude_opus_4_8,questionID_51,eval_claude_opus_4_8,CounselBench-Eval,depression,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,22,7f5d21991311d5ad956d096a66734920e87ed3980ab314f062ebd91cd6f5f957,598,430
PMH-0599,persona_mh_human_v2,claude_opus_4_8,adv_101,adv_claude_opus_4_8,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,100,5a46c4f8e9566cd64d673e12788eac1b8621beb979444886bcd23945fbe0decd,599,338
PMH-0600,persona_mh_human_v2,gemini,adv_080,adv_gemini,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,79,629f648819dd33fe8e7c85018a86838ec37765c62b7a8456008671268b3a8235,600,397
PMH-0601,persona_mh_human_v2,claude_opus_4_8,adv_103,adv_claude_opus_4_8,CounselBench-Adv,adversarial,therapy,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,102,4f0c85965a9df891cbf3800fcc47b58934f474dc3cd9574a9951af1c4ae9d2f3,601,482
PMH-0602,persona_mh_human_v2,claude_opus_4_8,adv_043,adv_claude_opus_4_8,CounselBench-Adv,adversarial,symptoms,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,42,4fbc64ef5d94acfff790d293f70f099787c1051adbfbb82f9b9f7137aa77a257,602,227
PMH-0603,persona_mh_human_v2,claude_opus_4_8,adv_063,adv_claude_opus_4_8,CounselBench-Adv,adversarial,judgmental,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,62,d540e378cdac9e763812319df9df4c56e840ad68c3dfe2f9149e76b816745740,603,547
PMH-0604,persona_mh_human_v2,claude_opus_4_8,questionID_616,eval_claude_opus_4_8,CounselBench-Eval,substance-abuse,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,86,ffcfb30b90f4b3c126b4bf2d7981001f1b757ba3180ada2c24f92e60b07580b6,604,58
PMH-0605,persona_mh_human_v2,gemini,questionID_451,eval_gemini,CounselBench-Eval,domestic-violence,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,36,0dec40bd59ec79ae36f98a96da5d8e713dccba5a8132b0d31633750f63b9f21c,605,176
PMH-0606,persona_mh_human_v2,gemini,questionID_872,eval_gemini,CounselBench-Eval,behavioral-change,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,77,edf320d6747e46978683259278b5d424f0b30129ab7b4eeca8103782e2a40b83,606,172
PMH-0607,persona_mh_human_v2,claude_opus_4_8,questionID_430,eval_claude_opus_4_8,CounselBench-Eval,trauma,,persona_mh_outputs/eval_claude_opus_4_8_responses_clean_v1.csv,93,de1ec3d4e0407c5fc0dd8cbcaebf3455c4179f485466840d9327280a6529b846,607,120
PMH-0608,persona_mh_human_v2,glm,questionID_430,eval_glm,CounselBench-Eval,trauma,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,30,376f0faa083b8c1d8208ef262f2748da2394dbfdc176a9b1e520a6d94aa95aa5,608,242
PMH-0609,persona_mh_human_v2,gemini,adv_033,adv_gemini,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_gemini_responses_clean_v1.csv,32,fd2dd733e578bdebe88076f4da5c9cf0f2b14d2e0fff6085055864c4487e925c,609,416
PMH-0610,persona_mh_human_v2,gemini,questionID_261,eval_gemini,CounselBench-Eval,parenting,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,9,9860b0d02d2a38d8cb4ff13418da1a0f5f23ee15e40ca556ffe4c54d7f94c9b8,610,597
PMH-0611,persona_mh_human_v2,claude_opus_4_8,adv_036,adv_claude_opus_4_8,CounselBench-Adv,adversarial,assumptions,persona_mh_outputs/adv_claude_opus_4_8_responses_clean_v1.csv,35,4c3c69bfabe5f23d05af8a7875286ae6de19f6e0dfa334ddb290d94983a26023,611,327
PMH-0612,persona_mh_human_v2,gemini,questionID_630,eval_gemini,CounselBench-Eval,family-conflict,,persona_mh_outputs/eval_gemini_responses_clean_v1.csv,54,4466bfbb32c60f11604df127be40768940899e7fcf5741d32ea526bd2b81fb93,612,143
PMH-0613,persona_mh_human_v2,glm,questionID_75,eval_glm,CounselBench-Eval,depression,,persona_mh_outputs/eval_glm_responses_clean_v3.csv,72,64cecf4651d9cfec30994cbb8bb240e3c9e6f4f0030d712361d7d19e6ad24e5a,613,214
